,ID,Comment
31,happy0200,땀보소ㄷㄷ
32,진홍순,真好听我喜欢听哈哈哈😄
33,이창섭,그래현빈아이게니노래다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
34,이건아,내엉덩이왜이래엉덩이근육이지멋대로움직옄ㄱㅋㅋㅋㅋ
35,구망,6년전일이생각나네요13살인데진짜노래잘부르셔요!!
36,ScomoLababaio,"ILoveTrot,thebestmusicstyleintheworld:D"
37,seheeIm,오빠한번믿어봐아아아ㅏ~시절ㅋㅋㅋㅋ입덕했었는데이젠내가20대후반을달리고있다후...세월아~~~~~~
38,김나영,유치원생때재롱잔치노래로들어본적있어요멜로디랑하이라이트가사가계속듣다보니외워지더라고요여기나온노래다아는노래네요...
39,트랜스퍼팩터4라이프면역전문회사,최고의가수가저렇게열심히행사에임하는모습...진정으로멋지다...김태우개인행사에와서봣는데....완전대강대강하는거보고완전실망....박현빈 진정한스타....
40,정유진,박현빈노래는신나서좋다
41,조기한,노래방에서분위기띄우기는박현빈노래지
42,박철현,어로여빼욯서로펴
43,PurpleSkyS,Lovehisvoice😍
44,야발,ㅋㅋㅋㅋㅋㅋㅋ진짜평소에저끼어떻게억누를까
45,정훈바라기,어린왕자같아요.항상해맑아보여좋아요
46,saechunpark,서강준닮음
47,조유진,노래방선곡너로정했다ㅋㅋㅋㄱㅋㅋ저것들로땡겨야지
48,황지원,사랑해요♥♥♥♥♥♥♥
49,이순희,박현빈씨노래너무나잘부릅고요결혼축하합니다
50,나연,인물까지받쳐주니금상천화~~~
51,송은영,오빠믿어봐💝💝
52,송은영,현빈샤방샹방좋아요♥😜😜😜😜😜
53,김경하안녕하세요,ㅋㅋㅋㅋ
54,밝은태양,다른분들의노래는모르는데이분노래는다알어ㅋ진짜좋아하는가수..당신은가수의모든것을갖추었습니다!
55,01021268639이순임,영상감독님감사합니다노래좋습니다
56,황지원,와너무멋있다
57,고향바라기,역시잘한다.♡♡♡
58,해승,감사합니다~!
59,고재혁,박현빈진짜덥겠다
60,최지운YouTube,더운날고생이많네현빈군
61,사랑짱,완전다라이브로하네~~저땀좀봐~~;;;;정말최선을다하는모습멋있당~~👍👍👍👍👍👍👍
62,이미연,고맙습니다^^
63,ᅳᅳ,잘한다잘해엄지척
64,onetwopunch,무대매너가정말좋아요굿
65,미트로비치골기퍼,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
66,ᄋᄋ,빠라빠~빠라빠빠~
67,송은영,앗싸좋아!?
68,차에탄엄복동,몰랐는데입이되게앙증맞고귀여우시네
69,아잉,2020년~!손!
70,UjungLee,리즈때를기억하시는분들이비공누르시는듯노래는역시킹왕짱!!
71,김영자,무대매너짱
72,정은혜,박현빈오빠짱이에용~노래너무멋있어요^^
73,박선영,"와.,.히트곡짱많네요박현빈"
74,해리포터안본영문과,쇼ㅑ!방!~쇼ㅑ!방~~~
75,Youmu,홍준표2번명박한번믿어봐두부나만드레
76,summerkim,샤방+뜨거+오빠믿+곤드레모아놓은거찾고있었는데!영상감사합니다~
77,이은하,박현빈씨콘스트꼭가고싶네요.근데예전모습이훨좋아요.멋진모습기대할께요.
78,박시현,오빠밋기실어요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
79,박시현,ㅋㅋㅋㅋㅋ
80,MyoNGKEUHCHol,아!배가따스하다.
81,친근한아재,동영상싫어하는반대표가많네.난좋은데남들취향은어쩔수없구나
82,김공중보건의,퍄..존잘
83,박종근,👍👍👍👍👍👍👍👍
84,장금녀,어머니들날리났어🤣
85,ᄋᄋ,빠라빠빠가제일조앙
86,전금,ㅗ게소
87,듐바듐,여기노래다알듯ㅋㅋㅋ
88,찬또배기공식계정,저요
89,전주원,박♡
90,FANFIN.K.L,好听
91,이미연,♡♡♡
92,정현호,아주그냥죽여줘요~!!
93,인사하기배경수,사랑합니다행복하세요땡큐ㅡ
94,오길환,202
95,goutpark,와오빠대박...ㅠㅠ
96,박성진,안녕하세요
97,TV박달재,국민가수박현빈최고입니다늘응원합니다건강하게좋은하루되세요
98,송동인,부산행
99,jjang,눈을보세요....ㅜㅜ
100,SuIsi,내나이16세첫트로트가박현빈오빠만믿어임
101,나연,"오~예~~~,박현빈가수복상스러운인상너~~무~~~~복덩어리"
102,황태준,진짜신납니다ᆢ잘생기고요~^^
103,송동인,부산형
104,이미연,아니구요
105,김선희,박현빈엄청잘생겻어용ㅋㅋㅋ
106,비수,역시행사의신ㅋㅋ잘한다
107,가영정,좋네요해련이
108,소리,짱이세요ㅜㅜㅜ🤭
109,서다헤,존잘ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
110,이건희,원래박현빈좋아하지않았었는데무대매너보고좋아짐ㅎ현빈이형화이팅요
111,곽석원,ㄱ누
112,KevinJeong,아줌마들아주녹는다녹아ㅋㅋㅋㅋㅋ
113,김고기,박현빈최고
114,beloan,노래너무좋아요
115,이개샛,이분목소리듣고임다님인줄
116,곰곰희,서강준
117,나연,노래너~무~너무신나요짱~~~~
118,리원,땀흘리는거봐...
119,도선,저런손놀림은어디서도못본거ㅋㅋㅋㅋㅋㅋㅋㅋ
120,ᄋᄋ,퓨
121,김나나,💘💘💞💘💘💘
122,황지원,오빠~멋있어요잘생겼어요너무♥^^
123,이명훈,개힘들겠네
124,TinaLuv,믿고듣는박현빈메들리지👍👍
125,moondae2,오빠만믿어봐~~
126,송경원,헤
127,송정숙,무대가좋아요
128,김도경,괜히장윤정이랑투탑이아니지현역노련미개쩌네ㅋㅋㅋ내가트롯후배면박현빈하고친해져서노하우전수받는당ㅋㄲ
129,MyoNGKEUHCHol,허허허!앗뜨거
130,김민재,현빈오빠노래정말좋아요~❤❤❤❤❤❤❤❤❤❤❤
131,유튜브승록채널,노래멋지다
132,러블리솜사탕,이때까진괜찮았네박현빈..지금은너무아저씨같아짐..ㅜㅜ
133,정진,프로다프로는~몇곡을신나게부르시네
134,이ᅵᅵ1안영,오빠완전멋져요
135,송경원,크라
136,송경원,이기많타
137,이재형,이재형일본어로아리가또오늘
138,phươngdaothi,사랑해....
139,박채희,보면엄마미소짓게되는ㅋㅋ시원시원
140,청산도올레펜션,너무신나요들어도또들어도
141,이건아,트로트계의하현우
142,형아,태교음악에샤방샤방이짱이라는라디오스타방송보고오신분손~!ㅋㅋㅋ
143,서범율,지금무대위에선사람들은대단한사람들ㄷㄷㄷ.
144,박지훈,나도박현빈노래를부르고싶어요
145,채린한,왜히든싱어안불리????
146,공은지,박현빈오빠잘생겼다
147,loveall,변성기목소리
148,여자친구,현빈오빠사랑해여
149,이경화,앗뜨거
150,태발이형,트로트좋아하시는분구독좀해주세용
151,김연우,"신세대트로트가수로장윤정이첫타로대박터뜨리고,그다음박현빈,홍진영순으로줄줄이대박터뜨림"
152,박채희,노래최고
153,박성진,안녕하세요
154,박성진,안녕하세요
155,박성진,안녕하세요
156,별지기,눈썹이미남눈썹
157,료료,이게진정케이팝아닐까..?
158,박시현,게속오빠한먼밋어보레요ㅋㅋㅋㅋㅋㅋ밋기실타고요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ크크크크크크크ㅡ크크
159,붓구,형사랑해!!!!
160,HuongLanBui,Ilike곤드레만드레^^
161,BB,마지막에자켓벗고땀흘리는거멋있음
162,송경원,크아
163,장애희망사과,홍준표2번
164,우주,살쪗네리즈시절서강준닮앗엇는데
165,정종화,P0005
166,손원진,ㅋ
167,윤정아,박현빈짱
168,이이잉,정유진잘지내고있냐
169,정종화,정글의법칙9시00
170,유루,재동생은다들어도잘자요
171,이예진,예진이가네하여도에너자고에서현제고
172,DHK,BJ히또
173,김해란,노래잘하시네요.
174,Papaya마야,빠라빠빠는정말명곡이야
175,이선희,인가는왜저래소리나지르고
176,백태안,"박현빈씨복면가왕나와주세요.나와서능력을보여주세요.추천가수로옥주현추천합니다.추천곡으로난,캐치노래추천합니다듀엣곡으로장나라노래겨울일기노래추천합니다.듀엣곡대결상대로배우황동주추천합니다."
177,박정희,트로틓항제박현빈노래잘한다짱속시원하네👍👍👍👍
178,울어라기타줄K-POPGuitarTab,박현빈샤방샤방기타악보(기타프로TAB)https://www.youtube.com/watch?v=9F4Oqy_knnw
179,참맛사계절,차차차
180,김미경,현빈씨좋은노래많이들려주시고노래나올때마다대박나세요결혼축하해요힘내세요화이팅~^^
181,히천천,사랑과전쟁보고오신분?
182,손혜진,ㅡ
183,JoshuaSantos,Likehisvoice...Hismusic...sounique..hisperformancesorefreshingandmakemealwayshappy.Thankyou
184,이선희,ㅋㅋㅋ노래하늠거염웅징한음향인지몰겟넹ㅋ
185,서연이는보톡중,"박현빈가수님은멘트가웃겨용ㅋㅎ멘트""오빠한번믿어봐1234"""
186,매직두치,😢😢
187,엘도라도,오빠만믿어반주는고향역최신삘나는역대급반주
188,승아,알수없는유튜브알고리즘이신나게하네
189,쪼꾸,라면먹다가옷에엎어져서앗뜨거했는데친구가그뒤로이노래틀고따라부름시발
190,다원앞뜰,열정을다해노래하는모습넘멋지다~~박현빈파이팅~~💕💕💕
191,바니바니,오늘제주도에박현빈씨오셔서보구왔는대가창력은끝내줘요~근대살이무지마니찌셔서박현빈아닌줄아라써용ㅎㅎ옛날꽃미모가안보여서놀람^^허지만무대매너열정적이시구날더운대흥나게노래불러주셔서감사했시용~~
192,dragoon,박현빈이좀느끼함+개그적인느낌이없지않아있지만왠지모르게같이살면박현빈같은분이진국일듯싶다.
193,나의사람아,믿을오빠가없어서앗차가차가앗차가한단다빠라빠밤
194,윤은유,노래잘한다
195,김정숙,김정숙이가백종원에게준노래데요72년생김정숙노래백종원씨가전혀돈안주고연예인들은정치인들다벼룩이간이라도빼먹는가부다
196,LIANDANJIN,changgehaoting
197,dR,다어디서많이들어본노래.
198,송경원,하
199,송경원,박현빈
200,박지훈,"박현빈멋있다,그리고짱이다"
201,구재희,홍준표2번~홍준표2번~
202,최순아,박현빈땀나던데
203,runhdq,그냥박현빈는넘사벽임인정인정
204,둘둘치킨,얼굴도현빈보다훨씬나음
205,김미미,박현빈이랑같이치킨도먹고피자도먹고맛난거다먹고싶당ㅠ...
206,매직두치,ㅡ---ㅡ
207,BorsatoMarco,미스터트롯할때방송할때눈어디에맞춰야대냐고윤정누나한테물어본다는거존나웃겨섴ㅋㅋㅋ찾아봤네
208,배선례,전화주세요
209,yoo777,심사는좀아니올시다.
210,grecej,요즘애들아무도모른다ㅎㅎ진짜모든게별로...노력은일도없고뭐지방은....
211,큐리,샤방샤방개중독성있네
212,이승준,46구5562기사이칭국부주윤복길사랑반이승준70버1234상호선생님70바9163은선선생님과명화선생님
213,이선미,밥비러먹으러면그거라도해라!!!
214,LIANDANJIN,노래잘한다
215,백광선,감사해요박현미씨침대소파창고형할인매장도사랑해주세요031-791-2848
216,뺀질이,박현빈잘한다
217,황지원,♥♥♥♥♥♥♥
218,KimberlyGriffin,🎤는왜들고있는지ㅋㅋㅋㅋㅋㅋ?
219,배선례,겓노ㆍ구
220,ᄋ주찬,신곡이필요없을듯.있는곡으로행사뛰어도남자장윤정급으로벌듯ㅋㄷㅋㄷ
221,이멋쟁,하....oppa.....살찐서강주니......
222,宋石哲,Peoplewhot
223,배사필귀정,잘듣고갑니다ㆍ박현빈songer.노래발랄ㆍ함🤔😊😊🤴👲샤방.Faceshabang.Bodys.LineCondremandre앗.뜨거(atdager.Love---)♡♡*-^^오빠한번믿어봐ㆍᆢ✨조와조와유어노래
224,안영은,최선을다하는모습ㆍ최고중의최고다
225,전주원,헤이♡
226,도히가됴아,오빠아아아아아아아ㅏ아아아아ㅏ아아ㅏㅏㅏㅏㅏㅏㅏㅏㅓ
227,전주원,박현빈노래좋아요♡
228,참깨,ㅋㅋ서강준아니노
229,정진,"ㅡ🔊😂🤣이성우의진또배기반성문♨️🤩이렇게물의를일으킨점,사과올려요!실은토요일에친정에왔어요.저녁일찍잠든사이아버지께서제폰을가지고나가서톡을올린모양이에요.일요일밤늦게폰을확인보니깜짝놀랐어요!물의를일으키게다시사과올려요!미안합니다!알라딘신전램프속찐들에게ㅡ놀부박이아닌흥부박터트리는부엉이박사님ㅡ현ㅡ빈!!"
230,쿨케이,얘는완전호감이지ㅋ
231,uiochgh,아존나뜨겁네
232,수학이,박현빈진짜잘한다~
233,정진,"ㅡ4.🔊😂🤣이성우의진또배기반성문♨️🤩물의를일으킨점,사과올려요!실은토요일에친정에왔어요.잠든사이아버지께서제폰을가지고나가서톡을올린모양이에요.밤늦게폰을확인보니깜짝놀랐어요!!사랑합니디!알라신전램프속찐들에게ㅡ보릿고개아닌로봇으로흥부박터트리는확찐자찐자신사임당ㅡ신은임인ㅡ당신을사랑하니다ㅡ신사임당올림"
234,박화성형아,성악전공자라역쉬나라이브를계속따라박는데도가창력이계속받쳐주네~~~죽여주네~~~~~~
235,HSKim,무대매너는good.노래실력은그럭저럭.
236,MonicaKim,박현빈..노래최고야.!!!..😊😊😊😊
237,안현희,땀많이난다
238,백태안,"박현빈씨복면가왕나와주세요.추천가수로장나라권합니다.추천곡으로스위트드림,겨울일기추천합니다.듀엣곡으로장나라3집수록곡약속노래해주세요.듀엣곡대결상대로가수황인선추천합니다."
239,천성산,명박이따라다니다가요즘엔안보이네...ㄷㄷㄷ
240,김홍기,이명박연예인
241,박성진,안녕하세요
242,冬月もも,근데이오빠20대때서강준만큼잘생겼더라
243,유설희,그리고현빈오빠목도아프겠음
244,황지원,잘생겼다
245,망개지민,"여러분들그거알아요???????????트로트계에서가장미남,미녀는박현빈씨랑장윤정씬거?또한분은알긴아는데유명하지않아서;;;"
246,이신금,아주그냥죽여줘요
247,김민영,박현빈가수님김민영팬이예요현빈오빠
248,수나,열심히하는모습보기좋아요ᆢ노래도어쩜저리도잘부르는지완전아주그냥죽어줘요~~ㅎ
249,TexasKoreana,김호중하곤비교가안되네요
250,Daniel1Park,여수?전라도?ㅁㅈㅎ
251,오몽실,박현빈:초고열용광로!!!!!!!(땀나는거보이지?말안해도힘든거알지?)관객:앵콜!앵콜!박현빈:앵콜하신관객분들어디사시죠^^(죽이러갑니ㄷ.......?
252,하은혜,박현빈노래는왠지감동없음별루
253,진짜싫어추운건,박현빈은지금시대에활동했으면빛을더봤을텐데..물론지금도엄청잘된케이스긴하지만실력에비해아쉬움ㅠㅠ그당시트롯계가너무침체기여서거의혼자멱살잡았죠..
254,금빛,몸관리좀하지연예인이면에고
255,서현숙,장윤정과박현빈당신들이있었기에지금의송가인임영웅과같은분들이무대에설수있는자리가있을수있었던게아닌가싶습니다..그동안고생많으셧고감사합니다^^
256,김옥춘,코맹맹이소리~시대를잘만나서가수가됐지~!!!
257,이선미,다아는모기목소리보다더짜증이다!!!
258,트명진,현빈믿어서뭐하겠냐노래도못하면서웃겨ㅋㅋㅋㅋㅋㅋ현빈진짜웃겨유투브현빈보면웃겨
259,정진,"ㅡ🔊😂🤣이성우의진또배기반성문♨️🤩이렇게물의를일으킨점,사과의말씀올려요!실은토요일에친정에왔어요.저녁일찍잠든사이아버지께서제폰을가지고나가서톡을올린모양이에요.일요일밤늦게폰을확인보니저도깜짝놀랐어요!물의를일으키게되어다시사과올려요!미안합니다!알라딘신전램프속찐들에게ㅡ흥부박터트리는박ㅡ현ㅡ빈되자"
260,정진,ㅡ5🔊😂🤣이성우의진또배기유재일의반성문♨️🤩사과올려요!실은일요일에왔어요.잠든사이아버지께서제폰을가지고나가서톡을올린모양이에요.밤늦게폰을확인보니깜짝놀랐어요!!사랑합니디!알라신전램프속짱에게ㅡ보릿고개아닌로봇으로하나로흥한박터트리는나ㅡ너ㅡ울이되어하나로ㅡ한류로ㅡ신은임인ㅡ당신을사랑합니다ㅡ신유의일소일노
261,이선미,그게노래냐!!!너무짜증
262,야이코,가수할노래실력은아닌데ㅋㅋ운좋네트로트경쟁률낮은곳잘찝었다ㅋㅋ
263,트명진,댓글쓸려고들어왔네난할머니인데현빈노래라고부르고심사라고하고있는가부끄럽지도않아?현빈도알고있겄지다들잘하지만영웅씨는동정으로일등한거지호중님실력은못따라가지현빈부끄럽지도않나?경박스런노래들ㅎㅎㅋㅋㅋㅋ호중님은세계적인가수네
264,류재천,참으로천박스럽다
